"account","period","start_date","end_date","commodity","value"
"Total assets","2012-08-23","2012-08-23","2012-08-23","USD","4923.68"
"Total assets","2012-08-24","2012-08-24","2012-08-24","USD","4923.68"
"Total assets","2012-08-25","2012-08-25","2012-08-25","USD","4923.68"
"Total assets","2012-08-26","2012-08-26","2012-08-26","USD","4923.68"
"Total assets","2012-08-27","2012-08-27","2012-08-27","USD","4923.68"
"Total assets","2012-08-28","2012-08-28","2012-08-28","USD","4923.68"
"Total assets","2012-08-29","2012-08-29","2012-08-29","USD","4923.68"
"Total assets","2012-08-30","2012-08-30","2012-08-30","USD","7478.90"
"Total assets","2012-08-31","2012-08-31","2012-08-31","USD","7478.90"
"Total assets","2012-09-01","2012-09-01","2012-09-01","USD","7478.90"
"Total assets","2012-09-02","2012-09-02","2012-09-02","USD","7478.90"
"Total assets","2012-09-03","2012-09-03","2012-09-03","USD","7478.90"
"Total assets","2012-09-04","2012-09-04","2012-09-04","USD","7474.90"
"Total assets","2012-09-05","2012-09-05","2012-09-05","USD","5074.90"
"Total assets","2012-09-06","2012-09-06","2012-09-06","USD","5074.90"
"Total assets","2012-09-07","2012-09-07","2012-09-07","USD","5074.90"
"Total assets","2012-09-08","2012-09-08","2012-09-08","USD","5074.90"
"Total assets","2012-09-09","2012-09-09","2012-09-09","USD","4484.27"
"Total assets","2012-09-10","2012-09-10","2012-09-10","USD","4484.27"
"Total assets","2012-09-11","2012-09-11","2012-09-11","USD","4484.27"
"Total assets","2012-09-12","2012-09-12","2012-09-12","USD","4484.27"
"Total assets","2012-09-13","2012-09-13","2012-09-13","USD","7039.49"
"Total assets","2012-09-14","2012-09-14","2012-09-14","USD","7039.49"
"Total assets","2012-09-15","2012-09-15","2012-09-15","USD","7039.49"
"Total assets","2012-09-16","2012-09-16","2012-09-16","USD","7039.49"
"Total assets","2012-09-17","2012-09-17","2012-09-17","USD","7039.49"
"Total assets","2012-09-18","2012-09-18","2012-09-18","USD","3714.88"
"Total assets","2012-09-19","2012-09-19","2012-09-19","USD","3714.88"
"Total assets","2012-09-20","2012-09-20","2012-09-20","USD","3714.88"
"Total assets","2012-09-21","2012-09-21","2012-09-21","USD","3714.88"
"Total assets","2012-09-22","2012-09-22","2012-09-22","USD","3634.69"
"Total assets","2012-09-23","2012-09-23","2012-09-23","USD","3634.69"
"Total assets","2012-09-24","2012-09-24","2012-09-24","USD","3634.69"
"Total assets","2012-09-25","2012-09-25","2012-09-25","USD","3634.69"
"Total assets","2012-09-26","2012-09-26","2012-09-26","USD","3634.69"
"Total assets","2012-09-27","2012-09-27","2012-09-27","USD","6189.91"
"Total assets","2012-09-28","2012-09-28","2012-09-28","USD","6189.91"
"Total assets","2012-09-29","2012-09-29","2012-09-29","USD","6189.91"
"Total assets","2012-09-30","2012-09-30","2012-09-30","USD","6189.91"
"Total assets","2012-10-01","2012-10-01","2012-10-01","USD","6189.91"
"Total assets","2012-10-02","2012-10-02","2012-10-02","USD","6189.91"
"Total assets","2012-10-03","2012-10-03","2012-10-03","USD","3789.91"
"Total assets","2012-10-04","2012-10-04","2012-10-04","USD","3785.91"
"Total assets","2012-10-05","2012-10-05","2012-10-05","USD","3785.91"
"Total assets","2012-10-06","2012-10-06","2012-10-06","USD","3785.91"
"Total assets","2012-10-07","2012-10-07","2012-10-07","USD","3785.91"
"Total assets","2012-10-08","2012-10-08","2012-10-08","USD","3097.24"
"Total assets","2012-10-09","2012-10-09","2012-10-09","USD","3097.24"
"Total assets","2012-10-10","2012-10-10","2012-10-10","USD","3097.24"
"Total assets","2012-10-11","2012-10-11","2012-10-11","USD","5652.46"
"Total assets","2012-10-12","2012-10-12","2012-10-12","USD","5652.46"
"Total assets","2012-10-13","2012-10-13","2012-10-13","USD","5652.46"
"Total assets","2012-10-14","2012-10-14","2012-10-14","USD","5652.46"
"Total assets","2012-10-15","2012-10-15","2012-10-15","USD","5652.46"
"Total assets","2012-10-16","2012-10-16","2012-10-16","USD","5652.46"
"Total assets","2012-10-17","2012-10-17","2012-10-17","USD","5652.46"
"Total assets","2012-10-18","2012-10-18","2012-10-18","USD","5652.46"
"Total assets","2012-10-19","2012-10-19","2012-10-19","USD","5652.46"
"Total assets","2012-10-20","2012-10-20","2012-10-20","USD","5652.46"
"Total assets","2012-10-21","2012-10-21","2012-10-21","USD","5652.46"
"Total assets","2012-10-22","2012-10-22","2012-10-22","USD","5572.53"
"Total assets","2012-10-23","2012-10-23","2012-10-23","USD","5572.53"
"Total assets","2012-10-24","2012-10-24","2012-10-24","USD","5572.53"
"Total assets","2012-10-25","2012-10-25","2012-10-25","USD","3917.54"
"Total assets","2012-10-26","2012-10-26","2012-10-26","USD","3917.54"
"Total assets","2012-10-27","2012-10-27","2012-10-27","USD","3917.54"
"Total assets","2012-10-28","2012-10-28","2012-10-28","USD","3917.54"
"Total assets","2012-10-29","2012-10-29","2012-10-29","USD","3917.54"
"Total assets","2012-10-30","2012-10-30","2012-10-30","USD","3917.54"
"Total assets","2012-10-31","2012-10-31","2012-10-31","USD","3917.54"
"Total assets","2012-11-01","2012-11-01","2012-11-01","USD","3917.54"
"Total assets","2012-11-02","2012-11-02","2012-11-02","USD","3917.54"
"Total assets","2012-11-03","2012-11-03","2012-11-03","USD","3917.54"
"Total assets","2012-11-04","2012-11-04","2012-11-04","USD","3913.54"
"Total assets","2012-11-05","2012-11-05","2012-11-05","USD","1513.54"
"Total assets","2012-11-06","2012-11-06","2012-11-06","USD","1513.54"
"Total assets","2012-11-07","2012-11-07","2012-11-07","USD","1513.54"
"Total assets","2012-11-08","2012-11-08","2012-11-08","USD","3492.98"
"Total assets","2012-11-09","2012-11-09","2012-11-09","USD","3427.98"
"Total assets","2012-11-10","2012-11-10","2012-11-10","USD","3427.98"
"Total assets","2012-11-11","2012-11-11","2012-11-11","USD","3427.98"
"Total assets","2012-11-12","2012-11-12","2012-11-12","USD","3427.98"
"Total assets","2012-11-13","2012-11-13","2012-11-13","USD","3427.98"
"Total assets","2012-11-14","2012-11-14","2012-11-14","USD","3427.98"
"Total assets","2012-11-15","2012-11-15","2012-11-15","USD","3427.98"
"Total assets","2012-11-16","2012-11-16","2012-11-16","USD","3427.98"
"Total assets","2012-11-17","2012-11-17","2012-11-17","USD","3427.98"
"Total assets","2012-11-18","2012-11-18","2012-11-18","USD","3427.98"
"Total assets","2012-11-19","2012-11-19","2012-11-19","USD","3427.98"
"Total assets","2012-11-20","2012-11-20","2012-11-20","USD","3427.98"
"Total assets","2012-11-21","2012-11-21","2012-11-21","USD","3427.98"
"Total assets","2012-11-22","2012-11-22","2012-11-22","USD","5903.34"
"Total assets","2012-11-23","2012-11-23","2012-11-23","USD","5903.34"
"Total assets","2012-11-24","2012-11-24","2012-11-24","USD","5903.34"
"Total assets","2012-11-25","2012-11-25","2012-11-25","USD","5903.34"
"Total assets","2012-11-26","2012-11-26","2012-11-26","USD","5903.34"
"Total assets","2012-11-27","2012-11-27","2012-11-27","USD","5903.34"
"Total assets","2012-11-28","2012-11-28","2012-11-28","USD","5903.34"
"Total assets","2012-11-29","2012-11-29","2012-11-29","USD","5903.34"
"Total assets","2012-11-30","2012-11-30","2012-11-30","USD","5903.34"
"Total assets","2012-12-01","2012-12-01","2012-12-01","USD","5903.34"
"Total assets","2012-12-02","2012-12-02","2012-12-02","USD","5903.34"
"Total assets","2012-12-03","2012-12-03","2012-12-03","USD","3503.34"
"Total assets","2012-12-04","2012-12-04","2012-12-04","USD","3499.34"
"Total assets","2012-12-05","2012-12-05","2012-12-05","USD","3499.34"
"Total assets","2012-12-06","2012-12-06","2012-12-06","USD","6093.02"
"Total assets","2012-12-07","2012-12-07","2012-12-07","USD","5594.20"
"Total assets","2012-12-08","2012-12-08","2012-12-08","USD","5594.20"
"Total assets","2012-12-09","2012-12-09","2012-12-09","USD","5529.20"
"Total assets","2012-12-10","2012-12-10","2012-12-10","USD","5529.20"
"Total assets","2012-12-11","2012-12-11","2012-12-11","USD","5529.20"
"Total assets","2012-12-12","2012-12-12","2012-12-12","USD","5529.20"
"Total assets","2012-12-13","2012-12-13","2012-12-13","USD","5529.20"
"Total assets","2012-12-14","2012-12-14","2012-12-14","USD","5529.20"
"Total assets","2012-12-15","2012-12-15","2012-12-15","USD","5529.20"
"Total assets","2012-12-16","2012-12-16","2012-12-16","USD","5529.20"
"Total assets","2012-12-17","2012-12-17","2012-12-17","USD","5529.20"
"Total assets","2012-12-18","2012-12-18","2012-12-18","USD","5529.20"
"Total assets","2012-12-19","2012-12-19","2012-12-19","USD","5529.20"
"Total assets","2012-12-20","2012-12-20","2012-12-20","USD","8365.96"
"Total assets","2012-12-21","2012-12-21","2012-12-21","USD","8365.96"
"Total assets","2012-12-22","2012-12-22","2012-12-22","USD","8365.96"
"Total assets","2012-12-23","2012-12-23","2012-12-23","USD","8285.79"
"Total assets","2012-12-24","2012-12-24","2012-12-24","USD","8285.79"
"Total assets","2012-12-25","2012-12-25","2012-12-25","USD","8285.79"
"Total assets","2012-12-26","2012-12-26","2012-12-26","USD","8285.79"
"Total assets","2012-12-27","2012-12-27","2012-12-27","USD","8285.79"
"Total assets","2012-12-28","2012-12-28","2012-12-28","USD","8285.79"
"Total assets","2012-12-29","2012-12-29","2012-12-29","USD","8285.79"
"Total assets","2012-12-30","2012-12-30","2012-12-30","USD","8285.79"
"Total assets","2012-12-31","2012-12-31","2012-12-31","USD","8285.79"
"Total assets","2013-01-01","2013-01-01","2013-01-01","USD","25785.79"
"Total assets","2013-01-02","2013-01-02","2013-01-02","USD","25785.79"
"Total assets","2013-01-03","2013-01-03","2013-01-03","USD","27141.01"
"Total assets","2013-01-04","2013-01-04","2013-01-04","USD","25337.01"
"Total assets","2013-01-05","2013-01-05","2013-01-05","USD","25337.01"
"Total assets","2013-01-06","2013-01-06","2013-01-06","USD","25337.01"
"Total assets","2013-01-07","2013-01-07","2013-01-07","USD","23556.34"
"Total assets","2013-01-08","2013-01-08","2013-01-08","USD","23491.34"
"Total assets","2013-01-09","2013-01-09","2013-01-09","USD","22681.79"
"Total assets","2013-01-10","2013-01-10","2013-01-10","USD","22681.79"
"Total assets","2013-01-11","2013-01-11","2013-01-11","USD","22681.79"
"Total assets","2013-01-12","2013-01-12","2013-01-12","USD","22681.79"
"Total assets","2013-01-13","2013-01-13","2013-01-13","USD","22681.79"
"Total assets","2013-01-14","2013-01-14","2013-01-14","USD","22681.79"
"Total assets","2013-01-15","2013-01-15","2013-01-15","USD","22681.79"
"Total assets","2013-01-16","2013-01-16","2013-01-16","USD","22681.79"
"Total assets","2013-01-17","2013-01-17","2013-01-17","USD","24037.01"
"Total assets","2013-01-18","2013-01-18","2013-01-18","USD","24637.01"
"Total assets","2013-01-19","2013-01-19","2013-01-19","USD","24637.01"
"Total assets","2013-01-20","2013-01-20","2013-01-20","USD","24637.01"
"Total assets","2013-01-21","2013-01-21","2013-01-21","USD","22775.71"
"Total assets","2013-01-22","2013-01-22","2013-01-22","USD","22775.71"
"Total assets","2013-01-23","2013-01-23","2013-01-23","USD","22775.71"
"Total assets","2013-01-24","2013-01-24","2013-01-24","USD","22775.71"
"Total assets","2013-01-25","2013-01-25","2013-01-25","USD","22775.71"
"Total assets","2013-01-26","2013-01-26","2013-01-26","USD","22775.71"
"Total assets","2013-01-27","2013-01-27","2013-01-27","USD","22775.71"
"Total assets","2013-01-28","2013-01-28","2013-01-28","USD","22775.71"
"Total assets","2013-01-29","2013-01-29","2013-01-29","USD","22775.71"
"Total assets","2013-01-30","2013-01-30","2013-01-30","USD","22775.71"
"Total assets","2013-01-31","2013-01-31","2013-01-31","USD","24130.93"
"Total assets","2013-02-01","2013-02-01","2013-02-01","USD","24730.93"
"Total assets","2013-02-02","2013-02-02","2013-02-02","USD","24730.93"
"Total assets","2013-02-03","2013-02-03","2013-02-03","USD","24730.93"
"Total assets","2013-02-04","2013-02-04","2013-02-04","USD","22946.24"
"Total assets","2013-02-05","2013-02-05","2013-02-05","USD","22946.24"
"Total assets","2013-02-06","2013-02-06","2013-02-06","USD","20546.24"
"Total assets","2013-02-07","2013-02-07","2013-02-07","USD","20546.24"
"Total assets","2013-02-08","2013-02-08","2013-02-08","USD","20546.24"
"Total assets","2013-02-09","2013-02-09","2013-02-09","USD","20027.27"
"Total assets","2013-02-10","2013-02-10","2013-02-10","USD","20027.27"
"Total assets","2013-02-11","2013-02-11","2013-02-11","USD","20027.27"
"Total assets","2013-02-12","2013-02-12","2013-02-12","USD","20027.27"
"Total assets","2013-02-13","2013-02-13","2013-02-13","USD","20027.27"
"Total assets","2013-02-14","2013-02-14","2013-02-14","USD","21382.49"
"Total assets","2013-02-15","2013-02-15","2013-02-15","USD","21982.49"
"Total assets","2013-02-16","2013-02-16","2013-02-16","USD","21982.49"
"Total assets","2013-02-17","2013-02-17","2013-02-17","USD","25141.01"
"Total assets","2013-02-18","2013-02-18","2013-02-18","USD","23360.32"
"Total assets","2013-02-19","2013-02-19","2013-02-19","USD","23360.32"
"Total assets","2013-02-20","2013-02-20","2013-02-20","USD","23360.32"
"Total assets","2013-02-21","2013-02-21","2013-02-21","USD","23360.32"
"Total assets","2013-02-22","2013-02-22","2013-02-22","USD","23280.30"
"Total assets","2013-02-23","2013-02-23","2013-02-23","USD","23280.30"
"Total assets","2013-02-24","2013-02-24","2013-02-24","USD","23280.30"
"Total assets","2013-02-25","2013-02-25","2013-02-25","USD","23280.30"
"Total assets","2013-02-26","2013-02-26","2013-02-26","USD","23280.30"
"Total assets","2013-02-27","2013-02-27","2013-02-27","USD","23280.30"
"Total assets","2013-02-28","2013-02-28","2013-02-28","USD","24635.52"
"Total assets","2013-03-01","2013-03-01","2013-03-01","USD","25235.52"
"Total assets","2013-03-02","2013-03-02","2013-03-02","USD","25235.52"
"Total assets","2013-03-03","2013-03-03","2013-03-03","USD","25235.52"
"Total assets","2013-03-04","2013-03-04","2013-03-04","USD","23450.23"
"Total assets","2013-03-05","2013-03-05","2013-03-05","USD","21050.23"
"Total assets","2013-03-06","2013-03-06","2013-03-06","USD","21050.23"
"Total assets","2013-03-07","2013-03-07","2013-03-07","USD","21050.23"
"Total assets","2013-03-08","2013-03-08","2013-03-08","USD","20327.92"
"Total assets","2013-03-09","2013-03-09","2013-03-09","USD","20327.92"
"Total assets","2013-03-10","2013-03-10","2013-03-10","USD","20327.92"
"Total assets","2013-03-11","2013-03-11","2013-03-11","USD","20327.92"
"Total assets","2013-03-12","2013-03-12","2013-03-12","USD","20327.92"
"Total assets","2013-03-13","2013-03-13","2013-03-13","USD","20327.92"
"Total assets","2013-03-14","2013-03-14","2013-03-14","USD","21683.14"
"Total assets","2013-03-15","2013-03-15","2013-03-15","USD","22283.14"
"Total assets","2013-03-16","2013-03-16","2013-03-16","USD","22283.14"
"Total assets","2013-03-17","2013-03-17","2013-03-17","USD","22283.14"
"Total assets","2013-03-18","2013-03-18","2013-03-18","USD","20501.90"
"Total assets","2013-03-19","2013-03-19","2013-03-19","USD","20501.90"
"Total assets","2013-03-20","2013-03-20","2013-03-20","USD","18355.54"
"Total assets","2013-03-21","2013-03-21","2013-03-21","USD","18275.57"
"Total assets","2013-03-22","2013-03-22","2013-03-22","USD","18275.57"
"Total assets","2013-03-23","2013-03-23","2013-03-23","USD","17358.14"
"Total assets","2013-03-24","2013-03-24","2013-03-24","USD","17358.14"
"Total assets","2013-03-25","2013-03-25","2013-03-25","USD","17358.14"
"Total assets","2013-03-26","2013-03-26","2013-03-26","USD","17358.14"
"Total assets","2013-03-27","2013-03-27","2013-03-27","USD","17358.14"
"Total assets","2013-03-28","2013-03-28","2013-03-28","USD","18713.36"
"Total assets","2013-03-29","2013-03-29","2013-03-29","USD","19313.36"
"Total assets","2013-03-30","2013-03-30","2013-03-30","USD","19313.36"
"Total assets","2013-03-31","2013-03-31","2013-03-31","USD","19313.36"
"Total assets","2013-04-01","2013-04-01","2013-04-01","USD","17531.96"
"Total assets","2013-04-02","2013-04-02","2013-04-02","USD","17531.96"
"Total assets","2013-04-03","2013-04-03","2013-04-03","USD","17531.96"
"Total assets","2013-04-04","2013-04-04","2013-04-04","USD","16595.10"
"Total assets","2013-04-05","2013-04-05","2013-04-05","USD","16595.10"
"Total assets","2013-04-06","2013-04-06","2013-04-06","USD","16595.10"
"Total assets","2013-04-07","2013-04-07","2013-04-07","USD","16595.10"
"Total assets","2013-04-08","2013-04-08","2013-04-08","USD","16595.10"
"Total assets","2013-04-09","2013-04-09","2013-04-09","USD","16530.10"
"Total assets","2013-04-10","2013-04-10","2013-04-10","USD","15090.78"
"Total assets","2013-04-11","2013-04-11","2013-04-11","USD","16446.00"
"Total assets","2013-04-12","2013-04-12","2013-04-12","USD","17046.00"
"Total assets","2013-04-13","2013-04-13","2013-04-13","USD","17046.00"
"Total assets","2013-04-14","2013-04-14","2013-04-14","USD","17046.00"
"Total assets","2013-04-15","2013-04-15","2013-04-15","USD","15264.71"
"Total assets","2013-04-16","2013-04-16","2013-04-16","USD","15264.71"
"Total assets","2013-04-17","2013-04-17","2013-04-17","USD","15264.71"
"Total assets","2013-04-18","2013-04-18","2013-04-18","USD","15264.71"
"Total assets","2013-04-19","2013-04-19","2013-04-19","USD","15264.71"
"Total assets","2013-04-20","2013-04-20","2013-04-20","USD","15264.71"
"Total assets","2013-04-21","2013-04-21","2013-04-21","USD","15264.71"
"Total assets","2013-04-22","2013-04-22","2013-04-22","USD","15264.71"
"Total assets","2013-04-23","2013-04-23","2013-04-23","USD","15184.88"
"Total assets","2013-04-24","2013-04-24","2013-04-24","USD","15184.88"
"Total assets","2013-04-25","2013-04-25","2013-04-25","USD","16540.10"
"Total assets","2013-04-26","2013-04-26","2013-04-26","USD","17140.10"
"Total assets","2013-04-27","2013-04-27","2013-04-27","USD","17140.10"
"Total assets","2013-04-28","2013-04-28","2013-04-28","USD","17140.10"
"Total assets","2013-04-29","2013-04-29","2013-04-29","USD","15358.27"
"Total assets","2013-04-30","2013-04-30","2013-04-30","USD","15358.27"
"Total assets","2013-05-01","2013-05-01","2013-05-01","USD","15358.27"
"Total assets","2013-05-02","2013-05-02","2013-05-02","USD","15358.27"
"Total assets","2013-05-03","2013-05-03","2013-05-03","USD","15358.27"
"Total assets","2013-05-04","2013-05-04","2013-05-04","USD","15354.27"
"Total assets","2013-05-05","2013-05-05","2013-05-05","USD","15354.27"
"Total assets","2013-05-06","2013-05-06","2013-05-06","USD","12954.27"
"Total assets","2013-05-07","2013-05-07","2013-05-07","USD","12954.27"
"Total assets","2013-05-08","2013-05-08","2013-05-08","USD","12954.27"
"Total assets","2013-05-09","2013-05-09","2013-05-09","USD","13582.01"
"Total assets","2013-05-10","2013-05-10","2013-05-10","USD","14974.06"
"Total assets","2013-05-11","2013-05-11","2013-05-11","USD","14974.06"
"Total assets","2013-05-12","2013-05-12","2013-05-12","USD","14974.06"
"Total assets","2013-05-13","2013-05-13","2013-05-13","USD","13192.16"
"Total assets","2013-05-14","2013-05-14","2013-05-14","USD","13192.16"
"Total assets","2013-05-15","2013-05-15","2013-05-15","USD","13192.16"
"Total assets","2013-05-16","2013-05-16","2013-05-16","USD","13192.16"
"Total assets","2013-05-17","2013-05-17","2013-05-17","USD","13192.16"
"Total assets","2013-05-18","2013-05-18","2013-05-18","USD","13192.16"
"Total assets","2013-05-19","2013-05-19","2013-05-19","USD","13192.16"
"Total assets","2013-05-20","2013-05-20","2013-05-20","USD","12796.46"
"Total assets","2013-05-21","2013-05-21","2013-05-21","USD","12796.46"
"Total assets","2013-05-22","2013-05-22","2013-05-22","USD","12796.46"
"Total assets","2013-05-23","2013-05-23","2013-05-23","USD","14071.78"
"Total assets","2013-05-24","2013-05-24","2013-05-24","USD","14671.78"
"Total assets","2013-05-25","2013-05-25","2013-05-25","USD","14671.78"
"Total assets","2013-05-26","2013-05-26","2013-05-26","USD","14671.78"
"Total assets","2013-05-27","2013-05-27","2013-05-27","USD","12890.34"
"Total assets","2013-05-28","2013-05-28","2013-05-28","USD","12890.34"
"Total assets","2013-05-29","2013-05-29","2013-05-29","USD","12890.34"
"Total assets","2013-05-30","2013-05-30","2013-05-30","USD","12890.34"
"Total assets","2013-05-31","2013-05-31","2013-05-31","USD","12890.34"
"Total assets","2013-06-01","2013-06-01","2013-06-01","USD","12890.34"
"Total assets","2013-06-02","2013-06-02","2013-06-02","USD","12890.34"
"Total assets","2013-06-03","2013-06-03","2013-06-03","USD","12890.34"
"Total assets","2013-06-04","2013-06-04","2013-06-04","USD","10486.34"
"Total assets","2013-06-05","2013-06-05","2013-06-05","USD","10486.34"
"Total assets","2013-06-06","2013-06-06","2013-06-06","USD","11841.56"
"Total assets","2013-06-07","2013-06-07","2013-06-07","USD","12441.56"
"Total assets","2013-06-08","2013-06-08","2013-06-08","USD","11852.11"
"Total assets","2013-06-09","2013-06-09","2013-06-09","USD","11852.11"
"Total assets","2013-06-10","2013-06-10","2013-06-10","USD","10070.70"
"Total assets","2013-06-11","2013-06-11","2013-06-11","USD","10070.70"
"Total assets","2013-06-12","2013-06-12","2013-06-12","USD","10070.70"
"Total assets","2013-06-13","2013-06-13","2013-06-13","USD","10070.70"
"Total assets","2013-06-14","2013-06-14","2013-06-14","USD","7238.90"
"Total assets","2013-06-15","2013-06-15","2013-06-15","USD","7238.90"
"Total assets","2013-06-16","2013-06-16","2013-06-16","USD","7238.90"
"Total assets","2013-06-17","2013-06-17","2013-06-17","USD","7238.90"
"Total assets","2013-06-18","2013-06-18","2013-06-18","USD","7238.90"
"Total assets","2013-06-19","2013-06-19","2013-06-19","USD","7238.90"
"Total assets","2013-06-20","2013-06-20","2013-06-20","USD","8594.12"
"Total assets","2013-06-21","2013-06-21","2013-06-21","USD","9194.12"
"Total assets","2013-06-22","2013-06-22","2013-06-22","USD","9114.02"
"Total assets","2013-06-23","2013-06-23","2013-06-23","USD","9114.02"
"Total assets","2013-06-24","2013-06-24","2013-06-24","USD","7332.80"
"Total assets","2013-06-25","2013-06-25","2013-06-25","USD","7332.80"
"Total assets","2013-06-26","2013-06-26","2013-06-26","USD","7332.80"
"Total assets","2013-06-27","2013-06-27","2013-06-27","USD","7332.80"
"Total assets","2013-06-28","2013-06-28","2013-06-28","USD","7332.80"
"Total assets","2013-06-29","2013-06-29","2013-06-29","USD","7332.80"
"Total assets","2013-06-30","2013-06-30","2013-06-30","USD","7332.80"
"Total assets","2013-07-01","2013-07-01","2013-07-01","USD","7332.80"
"Total assets","2013-07-02","2013-07-02","2013-07-02","USD","7332.80"
"Total assets","2013-07-03","2013-07-03","2013-07-03","USD","7332.80"
"Total assets","2013-07-04","2013-07-04","2013-07-04","USD","8684.02"
"Total assets","2013-07-05","2013-07-05","2013-07-05","USD","6884.02"
"Total assets","2013-07-06","2013-07-06","2013-07-06","USD","6884.02"
"Total assets","2013-07-07","2013-07-07","2013-07-07","USD","6884.02"
"Total assets","2013-07-08","2013-07-08","2013-07-08","USD","5102.25"
"Total assets","2013-07-09","2013-07-09","2013-07-09","USD","5037.25"
"Total assets","2013-07-10","2013-07-10","2013-07-10","USD","5037.25"
"Total assets","2013-07-11","2013-07-11","2013-07-11","USD","4478.65"
"Total assets","2013-07-12","2013-07-12","2013-07-12","USD","4478.65"
"Total assets","2013-07-13","2013-07-13","2013-07-13","USD","4478.65"
"Total assets","2013-07-14","2013-07-14","2013-07-14","USD","4478.65"
"Total assets","2013-07-15","2013-07-15","2013-07-15","USD","4478.65"
"Total assets","2013-07-16","2013-07-16","2013-07-16","USD","4478.65"
"Total assets","2013-07-17","2013-07-17","2013-07-17","USD","4478.65"
"Total assets","2013-07-18","2013-07-18","2013-07-18","USD","6333.87"
"Total assets","2013-07-19","2013-07-19","2013-07-19","USD","6683.87"
"Total assets","2013-07-20","2013-07-20","2013-07-20","USD","6683.87"
"Total assets","2013-07-21","2013-07-21","2013-07-21","USD","6604.00"
"Total assets","2013-07-22","2013-07-22","2013-07-22","USD","5564.88"
"Total assets","2013-07-23","2013-07-23","2013-07-23","USD","5564.88"
"Total assets","2013-07-24","2013-07-24","2013-07-24","USD","5564.88"
"Total assets","2013-07-25","2013-07-25","2013-07-25","USD","5564.88"
"Total assets","2013-07-26","2013-07-26","2013-07-26","USD","5564.88"
"Total assets","2013-07-27","2013-07-27","2013-07-27","USD","5564.88"
"Total assets","2013-07-28","2013-07-28","2013-07-28","USD","5564.88"
"Total assets","2013-07-29","2013-07-29","2013-07-29","USD","5564.88"
"Total assets","2013-07-30","2013-07-30","2013-07-30","USD","5564.88"
"Total assets","2013-07-31","2013-07-31","2013-07-31","USD","5564.88"
"Total assets","2013-08-01","2013-08-01","2013-08-01","USD","8120.10"
"Total assets","2013-08-02","2013-08-02","2013-08-02","USD","8120.10"
"Total assets","2013-08-03","2013-08-03","2013-08-03","USD","8120.10"
"Total assets","2013-08-04","2013-08-04","2013-08-04","USD","5716.10"
"Total assets","2013-08-05","2013-08-05","2013-08-05","USD","5716.10"
"Total assets","2013-08-06","2013-08-06","2013-08-06","USD","5716.10"
"Total assets","2013-08-07","2013-08-07","2013-08-07","USD","5716.10"
"Total assets","2013-08-08","2013-08-08","2013-08-08","USD","5651.10"
"Total assets","2013-08-09","2013-08-09","2013-08-09","USD","5651.10"
"Total assets","2013-08-10","2013-08-10","2013-08-10","USD","5651.10"
"Total assets","2013-08-11","2013-08-11","2013-08-11","USD","5298.12"
"Total assets","2013-08-12","2013-08-12","2013-08-12","USD","5298.12"
"Total assets","2013-08-13","2013-08-13","2013-08-13","USD","5298.12"
"Total assets","2013-08-14","2013-08-14","2013-08-14","USD","5298.12"
"Total assets","2013-08-15","2013-08-15","2013-08-15","USD","7853.34"
"Total assets","2013-08-16","2013-08-16","2013-08-16","USD","7853.34"
"Total assets","2013-08-17","2013-08-17","2013-08-17","USD","7853.34"
"Total assets","2013-08-18","2013-08-18","2013-08-18","USD","7853.34"
"Total assets","2013-08-19","2013-08-19","2013-08-19","USD","7853.34"
"Total assets","2013-08-20","2013-08-20","2013-08-20","USD","6523.96"
"Total assets","2013-08-21","2013-08-21","2013-08-21","USD","6523.96"
"Total assets","2013-08-22","2013-08-22","2013-08-22","USD","6443.96"
"Total assets","2013-08-23","2013-08-23","2013-08-23","USD","6443.96"
"Total assets","2013-08-24","2013-08-24","2013-08-24","USD","6443.96"
"Total assets","2013-08-25","2013-08-25","2013-08-25","USD","6443.96"
"Total assets","2013-08-26","2013-08-26","2013-08-26","USD","6443.96"
"Total assets","2013-08-27","2013-08-27","2013-08-27","USD","6443.96"
"Total assets","2013-08-28","2013-08-28","2013-08-28","USD","6443.96"
"Total assets","2013-08-29","2013-08-29","2013-08-29","USD","8999.18"
"Total assets","2013-08-30","2013-08-30","2013-08-30","USD","8999.18"
"Total assets","2013-08-31","2013-08-31","2013-08-31","USD","8999.18"
"Total assets","2013-09-01","2013-09-01","2013-09-01","USD","8999.18"
"Total assets","2013-09-02","2013-09-02","2013-09-02","USD","8999.18"
"Total assets","2013-09-03","2013-09-03","2013-09-03","USD","8999.18"
"Total assets","2013-09-04","2013-09-04","2013-09-04","USD","8995.18"
"Total assets","2013-09-05","2013-09-05","2013-09-05","USD","8995.18"
"Total assets","2013-09-06","2013-09-06","2013-09-06","USD","6595.18"
"Total assets","2013-09-07","2013-09-07","2013-09-07","USD","6595.18"
"Total assets","2013-09-08","2013-09-08","2013-09-08","USD","5841.22"
"Total assets","2013-09-09","2013-09-09","2013-09-09","USD","5776.22"
"Total assets","2013-09-10","2013-09-10","2013-09-10","USD","5776.22"
"Total assets","2013-09-11","2013-09-11","2013-09-11","USD","5776.22"
"Total assets","2013-09-12","2013-09-12","2013-09-12","USD","8331.44"
"Total assets","2013-09-13","2013-09-13","2013-09-13","USD","8331.44"
"Total assets","2013-09-14","2013-09-14","2013-09-14","USD","8331.44"
