"account","period","start_date","end_date","commodity","value"
"Total revenue","2013-05-15","2013-05-15","2013-05-15","USD","0"
"Total revenue","2013-05-16","2013-05-16","2013-05-16","USD","0"
"Total revenue","2013-05-17","2013-05-17","2013-05-17","USD","0"
"Total revenue","2013-05-18","2013-05-18","2013-05-18","USD","0"
"Total revenue","2013-05-19","2013-05-19","2013-05-19","USD","0"
"Total revenue","2013-05-20","2013-05-20","2013-05-20","USD","0"
"Total revenue","2013-05-21","2013-05-21","2013-05-21","USD","0"
"Total revenue","2013-05-22","2013-05-22","2013-05-22","USD","0"
"Total revenue","2013-05-23","2013-05-23","2013-05-23","USD","1452.12"
"Total revenue","2013-05-24","2013-05-24","2013-05-24","USD","0"
"Total revenue","2013-05-25","2013-05-25","2013-05-25","USD","0"
"Total revenue","2013-05-26","2013-05-26","2013-05-26","USD","0"
"Total revenue","2013-05-27","2013-05-27","2013-05-27","USD","0"
"Total revenue","2013-05-28","2013-05-28","2013-05-28","USD","0"
"Total revenue","2013-05-29","2013-05-29","2013-05-29","USD","0"
"Total revenue","2013-05-30","2013-05-30","2013-05-30","USD","0"
"Total revenue","2013-05-31","2013-05-31","2013-05-31","USD","0"
"Total revenue","2013-06-01","2013-06-01","2013-06-01","USD","0"
"Total revenue","2013-06-02","2013-06-02","2013-06-02","USD","0"
"Total revenue","2013-06-03","2013-06-03","2013-06-03","USD","0"
"Total revenue","2013-06-04","2013-06-04","2013-06-04","USD","0"
"Total revenue","2013-06-05","2013-06-05","2013-06-05","USD","0"
"Total revenue","2013-06-06","2013-06-06","2013-06-06","USD","1452.12"
"Total revenue","2013-06-07","2013-06-07","2013-06-07","USD","0"
"Total revenue","2013-06-08","2013-06-08","2013-06-08","USD","0"
"Total revenue","2013-06-09","2013-06-09","2013-06-09","USD","0"
"Total revenue","2013-06-10","2013-06-10","2013-06-10","USD","0"
"Total revenue","2013-06-11","2013-06-11","2013-06-11","USD","0"
"Total revenue","2013-06-12","2013-06-12","2013-06-12","USD","0"
"Total revenue","2013-06-13","2013-06-13","2013-06-13","USD","0"
"Total revenue","2013-06-14","2013-06-14","2013-06-14","USD","0"
"Total revenue","2013-06-15","2013-06-15","2013-06-15","USD","0"
"Total revenue","2013-06-16","2013-06-16","2013-06-16","USD","0"
"Total revenue","2013-06-17","2013-06-17","2013-06-17","USD","0"
"Total revenue","2013-06-18","2013-06-18","2013-06-18","USD","0"
"Total revenue","2013-06-19","2013-06-19","2013-06-19","USD","0"
"Total revenue","2013-06-20","2013-06-20","2013-06-20","USD","1452.12"
"Total revenue","2013-06-21","2013-06-21","2013-06-21","USD","0"
"Total revenue","2013-06-22","2013-06-22","2013-06-22","USD","0"
"Total revenue","2013-06-23","2013-06-23","2013-06-23","USD","0"
"Total revenue","2013-06-24","2013-06-24","2013-06-24","USD","0"
"Total revenue","2013-06-25","2013-06-25","2013-06-25","USD","0"
"Total revenue","2013-06-26","2013-06-26","2013-06-26","USD","0"
"Total revenue","2013-06-27","2013-06-27","2013-06-27","USD","0"
"Total revenue","2013-06-28","2013-06-28","2013-06-28","USD","0"
"Total revenue","2013-06-29","2013-06-29","2013-06-29","USD","0"
"Total revenue","2013-06-30","2013-06-30","2013-06-30","USD","0"
"Total revenue","2013-07-01","2013-07-01","2013-07-01","USD","0"
"Total revenue","2013-07-02","2013-07-02","2013-07-02","USD","0"
"Total revenue","2013-07-03","2013-07-03","2013-07-03","USD","0"
"Total revenue","2013-07-04","2013-07-04","2013-07-04","USD","1452.12"
"Total revenue","2013-07-05","2013-07-05","2013-07-05","USD","0"
"Total revenue","2013-07-06","2013-07-06","2013-07-06","USD","0"
"Total revenue","2013-07-07","2013-07-07","2013-07-07","USD","0"
"Total revenue","2013-07-08","2013-07-08","2013-07-08","USD","0"
"Total revenue","2013-07-09","2013-07-09","2013-07-09","USD","0"
"Total revenue","2013-07-10","2013-07-10","2013-07-10","USD","0"
"Total revenue","2013-07-11","2013-07-11","2013-07-11","USD","0"
"Total revenue","2013-07-12","2013-07-12","2013-07-12","USD","0"
"Total revenue","2013-07-13","2013-07-13","2013-07-13","USD","0"
"Total revenue","2013-07-14","2013-07-14","2013-07-14","USD","0"
"Total revenue","2013-07-15","2013-07-15","2013-07-15","USD","0"
"Total revenue","2013-07-16","2013-07-16","2013-07-16","USD","0"
"Total revenue","2013-07-17","2013-07-17","2013-07-17","USD","0"
"Total revenue","2013-07-18","2013-07-18","2013-07-18","USD","1952.12"
"Total revenue","2013-07-19","2013-07-19","2013-07-19","USD","0"
"Total revenue","2013-07-20","2013-07-20","2013-07-20","USD","0"
"Total revenue","2013-07-21","2013-07-21","2013-07-21","USD","0"
"Total revenue","2013-07-22","2013-07-22","2013-07-22","USD","0"
"Total revenue","2013-07-23","2013-07-23","2013-07-23","USD","0"
"Total revenue","2013-07-24","2013-07-24","2013-07-24","USD","0"
"Total revenue","2013-07-25","2013-07-25","2013-07-25","USD","0"
"Total revenue","2013-07-26","2013-07-26","2013-07-26","USD","0"
"Total revenue","2013-07-27","2013-07-27","2013-07-27","USD","0"
"Total revenue","2013-07-28","2013-07-28","2013-07-28","USD","0"
"Total revenue","2013-07-29","2013-07-29","2013-07-29","USD","0"
"Total revenue","2013-07-30","2013-07-30","2013-07-30","USD","0"
"Total revenue","2013-07-31","2013-07-31","2013-07-31","USD","0"
"Total revenue","2013-08-01","2013-08-01","2013-08-01","USD","2652.12"
"Total revenue","2013-08-02","2013-08-02","2013-08-02","USD","0"
"Total revenue","2013-08-03","2013-08-03","2013-08-03","USD","0"
"Total revenue","2013-08-04","2013-08-04","2013-08-04","USD","0"
"Total revenue","2013-08-05","2013-08-05","2013-08-05","USD","0"
"Total revenue","2013-08-06","2013-08-06","2013-08-06","USD","0"
"Total revenue","2013-08-07","2013-08-07","2013-08-07","USD","0"
"Total revenue","2013-08-08","2013-08-08","2013-08-08","USD","0"
"Total revenue","2013-08-09","2013-08-09","2013-08-09","USD","0"
"Total revenue","2013-08-10","2013-08-10","2013-08-10","USD","0"
"Total revenue","2013-08-11","2013-08-11","2013-08-11","USD","0"
"Total revenue","2013-08-12","2013-08-12","2013-08-12","USD","0"
"Total revenue","2013-08-13","2013-08-13","2013-08-13","USD","0"
"Total revenue","2013-08-14","2013-08-14","2013-08-14","USD","0"
"Total revenue","2013-08-15","2013-08-15","2013-08-15","USD","2652.12"
"Total revenue","2013-08-16","2013-08-16","2013-08-16","USD","0"
"Total revenue","2013-08-17","2013-08-17","2013-08-17","USD","0"
"Total revenue","2013-08-18","2013-08-18","2013-08-18","USD","0"
"Total revenue","2013-08-19","2013-08-19","2013-08-19","USD","0"
"Total revenue","2013-08-20","2013-08-20","2013-08-20","USD","0"
"Total revenue","2013-08-21","2013-08-21","2013-08-21","USD","0"
"Total revenue","2013-08-22","2013-08-22","2013-08-22","USD","0"
"Total revenue","2013-08-23","2013-08-23","2013-08-23","USD","0"
"Total revenue","2013-08-24","2013-08-24","2013-08-24","USD","0"
"Total revenue","2013-08-25","2013-08-25","2013-08-25","USD","0"
"Total revenue","2013-08-26","2013-08-26","2013-08-26","USD","0"
"Total revenue","2013-08-27","2013-08-27","2013-08-27","USD","0"
"Total revenue","2013-08-28","2013-08-28","2013-08-28","USD","0"
"Total revenue","2013-08-29","2013-08-29","2013-08-29","USD","2652.12"
"Total revenue","2013-08-30","2013-08-30","2013-08-30","USD","0"
"Total revenue","2013-08-31","2013-08-31","2013-08-31","USD","0"
"Total revenue","2013-09-01","2013-09-01","2013-09-01","USD","0"
"Total revenue","2013-09-02","2013-09-02","2013-09-02","USD","0"
"Total revenue","2013-09-03","2013-09-03","2013-09-03","USD","0"
"Total revenue","2013-09-04","2013-09-04","2013-09-04","USD","0"
"Total revenue","2013-09-05","2013-09-05","2013-09-05","USD","0"
"Total revenue","2013-09-06","2013-09-06","2013-09-06","USD","0"
"Total revenue","2013-09-07","2013-09-07","2013-09-07","USD","0"
"Total revenue","2013-09-08","2013-09-08","2013-09-08","USD","0"
"Total revenue","2013-09-09","2013-09-09","2013-09-09","USD","0"
"Total revenue","2013-09-10","2013-09-10","2013-09-10","USD","0"
"Total revenue","2013-09-11","2013-09-11","2013-09-11","USD","0"
"Total revenue","2013-09-12","2013-09-12","2013-09-12","USD","2652.12"
"Total revenue","2013-09-13","2013-09-13","2013-09-13","USD","0"
"Total revenue","2013-09-14","2013-09-14","2013-09-14","USD","0"
"Total revenue","2013-09-15","2013-09-15","2013-09-15","USD","0"
"Total revenue","2013-09-16","2013-09-16","2013-09-16","USD","0"
"Total revenue","2013-09-17","2013-09-17","2013-09-17","USD","0"
"Total revenue","2013-09-18","2013-09-18","2013-09-18","USD","0"
"Total revenue","2013-09-19","2013-09-19","2013-09-19","USD","0"
"Total revenue","2013-09-20","2013-09-20","2013-09-20","USD","95.20"
"Total revenue","2013-09-21","2013-09-21","2013-09-21","USD","0"
"Total revenue","2013-09-22","2013-09-22","2013-09-22","USD","0"
"Total revenue","2013-09-23","2013-09-23","2013-09-23","USD","0"
"Total revenue","2013-09-24","2013-09-24","2013-09-24","USD","0"
"Total revenue","2013-09-25","2013-09-25","2013-09-25","USD","0"
"Total revenue","2013-09-26","2013-09-26","2013-09-26","USD","2652.12"
"Total revenue","2013-09-27","2013-09-27","2013-09-27","USD","0"
"Total revenue","2013-09-28","2013-09-28","2013-09-28","USD","0"
"Total revenue","2013-09-29","2013-09-29","2013-09-29","USD","0"
"Total revenue","2013-09-30","2013-09-30","2013-09-30","USD","0"
"Total revenue","2013-10-01","2013-10-01","2013-10-01","USD","0"
"Total revenue","2013-10-02","2013-10-02","2013-10-02","USD","0"
"Total revenue","2013-10-03","2013-10-03","2013-10-03","USD","0"
"Total revenue","2013-10-04","2013-10-04","2013-10-04","USD","92.50"
"Total revenue","2013-10-05","2013-10-05","2013-10-05","USD","0"
"Total revenue","2013-10-06","2013-10-06","2013-10-06","USD","0"
"Total revenue","2013-10-07","2013-10-07","2013-10-07","USD","0"
"Total revenue","2013-10-08","2013-10-08","2013-10-08","USD","0"
"Total revenue","2013-10-09","2013-10-09","2013-10-09","USD","0"
"Total revenue","2013-10-10","2013-10-10","2013-10-10","USD","2652.12"
"Total revenue","2013-10-11","2013-10-11","2013-10-11","USD","0"
"Total revenue","2013-10-12","2013-10-12","2013-10-12","USD","0"
"Total revenue","2013-10-13","2013-10-13","2013-10-13","USD","0"
"Total revenue","2013-10-14","2013-10-14","2013-10-14","USD","0"
"Total revenue","2013-10-15","2013-10-15","2013-10-15","USD","0"
"Total revenue","2013-10-16","2013-10-16","2013-10-16","USD","0"
"Total revenue","2013-10-17","2013-10-17","2013-10-17","USD","0"
"Total revenue","2013-10-18","2013-10-18","2013-10-18","USD","0"
"Total revenue","2013-10-19","2013-10-19","2013-10-19","USD","0"
"Total revenue","2013-10-20","2013-10-20","2013-10-20","USD","0"
"Total revenue","2013-10-21","2013-10-21","2013-10-21","USD","0"
"Total revenue","2013-10-22","2013-10-22","2013-10-22","USD","0"
"Total revenue","2013-10-23","2013-10-23","2013-10-23","USD","0"
"Total revenue","2013-10-24","2013-10-24","2013-10-24","USD","2652.12"
"Total revenue","2013-10-25","2013-10-25","2013-10-25","USD","0"
"Total revenue","2013-10-26","2013-10-26","2013-10-26","USD","0"
"Total revenue","2013-10-27","2013-10-27","2013-10-27","USD","0"
"Total revenue","2013-10-28","2013-10-28","2013-10-28","USD","0"
"Total revenue","2013-10-29","2013-10-29","2013-10-29","USD","0"
"Total revenue","2013-10-30","2013-10-30","2013-10-30","USD","0"
"Total revenue","2013-10-31","2013-10-31","2013-10-31","USD","0"
"Total revenue","2013-11-01","2013-11-01","2013-11-01","USD","0"
"Total revenue","2013-11-02","2013-11-02","2013-11-02","USD","0"
"Total revenue","2013-11-03","2013-11-03","2013-11-03","USD","0"
"Total revenue","2013-11-04","2013-11-04","2013-11-04","USD","0"
"Total revenue","2013-11-05","2013-11-05","2013-11-05","USD","0"
"Total revenue","2013-11-06","2013-11-06","2013-11-06","USD","0"
"Total revenue","2013-11-07","2013-11-07","2013-11-07","USD","2652.12"
"Total revenue","2013-11-08","2013-11-08","2013-11-08","USD","0"
"Total revenue","2013-11-09","2013-11-09","2013-11-09","USD","0"
"Total revenue","2013-11-10","2013-11-10","2013-11-10","USD","0"
"Total revenue","2013-11-11","2013-11-11","2013-11-11","USD","0"
"Total revenue","2013-11-12","2013-11-12","2013-11-12","USD","0"
"Total revenue","2013-11-13","2013-11-13","2013-11-13","USD","0"
"Total revenue","2013-11-14","2013-11-14","2013-11-14","USD","0"
"Total revenue","2013-11-15","2013-11-15","2013-11-15","USD","0"
"Total revenue","2013-11-16","2013-11-16","2013-11-16","USD","0"
"Total revenue","2013-11-17","2013-11-17","2013-11-17","USD","0"
"Total revenue","2013-11-18","2013-11-18","2013-11-18","USD","0"
"Total revenue","2013-11-19","2013-11-19","2013-11-19","USD","0"
"Total revenue","2013-11-20","2013-11-20","2013-11-20","USD","0"
"Total revenue","2013-11-21","2013-11-21","2013-11-21","USD","2652.12"
"Total revenue","2013-11-22","2013-11-22","2013-11-22","USD","0"
"Total revenue","2013-11-23","2013-11-23","2013-11-23","USD","0"
"Total revenue","2013-11-24","2013-11-24","2013-11-24","USD","0"
"Total revenue","2013-11-25","2013-11-25","2013-11-25","USD","0"
"Total revenue","2013-11-26","2013-11-26","2013-11-26","USD","0"
"Total revenue","2013-11-27","2013-11-27","2013-11-27","USD","0"
"Total revenue","2013-11-28","2013-11-28","2013-11-28","USD","0"
"Total revenue","2013-11-29","2013-11-29","2013-11-29","USD","0"
"Total revenue","2013-11-30","2013-11-30","2013-11-30","USD","0"
"Total revenue","2013-12-01","2013-12-01","2013-12-01","USD","0"
"Total revenue","2013-12-02","2013-12-02","2013-12-02","USD","0"
"Total revenue","2013-12-03","2013-12-03","2013-12-03","USD","0"
"Total revenue","2013-12-04","2013-12-04","2013-12-04","USD","0"
"Total revenue","2013-12-05","2013-12-05","2013-12-05","USD","2690.58"
"Total revenue","2013-12-06","2013-12-06","2013-12-06","USD","0"
"Total revenue","2013-12-07","2013-12-07","2013-12-07","USD","0"
"Total revenue","2013-12-08","2013-12-08","2013-12-08","USD","0"
"Total revenue","2013-12-09","2013-12-09","2013-12-09","USD","0"
"Total revenue","2013-12-10","2013-12-10","2013-12-10","USD","0"
"Total revenue","2013-12-11","2013-12-11","2013-12-11","USD","0"
"Total revenue","2013-12-12","2013-12-12","2013-12-12","USD","0"
"Total revenue","2013-12-13","2013-12-13","2013-12-13","USD","0"
"Total revenue","2013-12-14","2013-12-14","2013-12-14","USD","0"
"Total revenue","2013-12-15","2013-12-15","2013-12-15","USD","0"
"Total revenue","2013-12-16","2013-12-16","2013-12-16","USD","0"
"Total revenue","2013-12-17","2013-12-17","2013-12-17","USD","0"
"Total revenue","2013-12-18","2013-12-18","2013-12-18","USD","0"
"Total revenue","2013-12-19","2013-12-19","2013-12-19","USD","2933.66"
"Total revenue","2013-12-20","2013-12-20","2013-12-20","USD","0"
"Total revenue","2013-12-21","2013-12-21","2013-12-21","USD","0"
"Total revenue","2013-12-22","2013-12-22","2013-12-22","USD","0"
"Total revenue","2013-12-23","2013-12-23","2013-12-23","USD","0"
"Total revenue","2013-12-24","2013-12-24","2013-12-24","USD","0"
"Total revenue","2013-12-25","2013-12-25","2013-12-25","USD","0"
"Total revenue","2013-12-26","2013-12-26","2013-12-26","USD","0"
"Total revenue","2013-12-27","2013-12-27","2013-12-27","USD","0"
"Total revenue","2013-12-28","2013-12-28","2013-12-28","USD","0"
"Total revenue","2013-12-29","2013-12-29","2013-12-29","USD","0"
"Total revenue","2013-12-30","2013-12-30","2013-12-30","USD","0"
"Total revenue","2013-12-31","2013-12-31","2013-12-31","USD","0"
"Total revenue","2014-01-01","2014-01-01","2014-01-01","USD","17500.00"
"Total revenue","2014-01-02","2014-01-02","2014-01-02","USD","1452.12"
"Total revenue","2014-01-03","2014-01-03","2014-01-03","USD","0"
"Total revenue","2014-01-04","2014-01-04","2014-01-04","USD","0"
"Total revenue","2014-01-05","2014-01-05","2014-01-05","USD","0"
"Total revenue","2014-01-06","2014-01-06","2014-01-06","USD","0"
"Total revenue","2014-01-07","2014-01-07","2014-01-07","USD","0"
"Total revenue","2014-01-08","2014-01-08","2014-01-08","USD","0"
"Total revenue","2014-01-09","2014-01-09","2014-01-09","USD","0"
"Total revenue","2014-01-10","2014-01-10","2014-01-10","USD","0"
"Total revenue","2014-01-11","2014-01-11","2014-01-11","USD","0"
"Total revenue","2014-01-12","2014-01-12","2014-01-12","USD","0"
"Total revenue","2014-01-13","2014-01-13","2014-01-13","USD","0"
"Total revenue","2014-01-14","2014-01-14","2014-01-14","USD","0"
"Total revenue","2014-01-15","2014-01-15","2014-01-15","USD","0"
"Total revenue","2014-01-16","2014-01-16","2014-01-16","USD","1452.12"
"Total revenue","2014-01-17","2014-01-17","2014-01-17","USD","0"
"Total revenue","2014-01-18","2014-01-18","2014-01-18","USD","0"
"Total revenue","2014-01-19","2014-01-19","2014-01-19","USD","0"
"Total revenue","2014-01-20","2014-01-20","2014-01-20","USD","0"
"Total revenue","2014-01-21","2014-01-21","2014-01-21","USD","0"
"Total revenue","2014-01-22","2014-01-22","2014-01-22","USD","0"
"Total revenue","2014-01-23","2014-01-23","2014-01-23","USD","0"
"Total revenue","2014-01-24","2014-01-24","2014-01-24","USD","0"
"Total revenue","2014-01-25","2014-01-25","2014-01-25","USD","0"
"Total revenue","2014-01-26","2014-01-26","2014-01-26","USD","0"
"Total revenue","2014-01-27","2014-01-27","2014-01-27","USD","0"
"Total revenue","2014-01-28","2014-01-28","2014-01-28","USD","0"
"Total revenue","2014-01-29","2014-01-29","2014-01-29","USD","0"
"Total revenue","2014-01-30","2014-01-30","2014-01-30","USD","1452.12"
"Total revenue","2014-01-31","2014-01-31","2014-01-31","USD","0"
"Total revenue","2014-02-01","2014-02-01","2014-02-01","USD","0"
"Total revenue","2014-02-02","2014-02-02","2014-02-02","USD","0"
"Total revenue","2014-02-03","2014-02-03","2014-02-03","USD","0"
"Total revenue","2014-02-04","2014-02-04","2014-02-04","USD","0"
"Total revenue","2014-02-05","2014-02-05","2014-02-05","USD","0"
"Total revenue","2014-02-06","2014-02-06","2014-02-06","USD","0"
"Total revenue","2014-02-07","2014-02-07","2014-02-07","USD","0"
"Total revenue","2014-02-08","2014-02-08","2014-02-08","USD","0"
"Total revenue","2014-02-09","2014-02-09","2014-02-09","USD","0"
"Total revenue","2014-02-10","2014-02-10","2014-02-10","USD","0"
"Total revenue","2014-02-11","2014-02-11","2014-02-11","USD","0"
"Total revenue","2014-02-12","2014-02-12","2014-02-12","USD","0"
"Total revenue","2014-02-13","2014-02-13","2014-02-13","USD","1452.12"
"Total revenue","2014-02-14","2014-02-14","2014-02-14","USD","0"
"Total revenue","2014-02-15","2014-02-15","2014-02-15","USD","0"
"Total revenue","2014-02-16","2014-02-16","2014-02-16","USD","0"
"Total revenue","2014-02-17","2014-02-17","2014-02-17","USD","0"
"Total revenue","2014-02-18","2014-02-18","2014-02-18","USD","0"
"Total revenue","2014-02-19","2014-02-19","2014-02-19","USD","0"
"Total revenue","2014-02-20","2014-02-20","2014-02-20","USD","0"
"Total revenue","2014-02-21","2014-02-21","2014-02-21","USD","0"
"Total revenue","2014-02-22","2014-02-22","2014-02-22","USD","0"
"Total revenue","2014-02-23","2014-02-23","2014-02-23","USD","0"
"Total revenue","2014-02-24","2014-02-24","2014-02-24","USD","0"
"Total revenue","2014-02-25","2014-02-25","2014-02-25","USD","0"
"Total revenue","2014-02-26","2014-02-26","2014-02-26","USD","0"
"Total revenue","2014-02-27","2014-02-27","2014-02-27","USD","1452.12"
"Total revenue","2014-02-28","2014-02-28","2014-02-28","USD","0"
"Total revenue","2014-03-01","2014-03-01","2014-03-01","USD","0"
"Total revenue","2014-03-02","2014-03-02","2014-03-02","USD","0"
"Total revenue","2014-03-03","2014-03-03","2014-03-03","USD","0"
"Total revenue","2014-03-04","2014-03-04","2014-03-04","USD","0"
"Total revenue","2014-03-05","2014-03-05","2014-03-05","USD","0"
"Total revenue","2014-03-06","2014-03-06","2014-03-06","USD","0"
"Total revenue","2014-03-07","2014-03-07","2014-03-07","USD","0"
"Total revenue","2014-03-08","2014-03-08","2014-03-08","USD","0"
"Total revenue","2014-03-09","2014-03-09","2014-03-09","USD","0"
"Total revenue","2014-03-10","2014-03-10","2014-03-10","USD","0"
"Total revenue","2014-03-11","2014-03-11","2014-03-11","USD","191.70"
"Total revenue","2014-03-12","2014-03-12","2014-03-12","USD","-25.28"
"Total revenue","2014-03-13","2014-03-13","2014-03-13","USD","1452.12"
"Total revenue","2014-03-14","2014-03-14","2014-03-14","USD","0"
"Total revenue","2014-03-15","2014-03-15","2014-03-15","USD","0"
"Total revenue","2014-03-16","2014-03-16","2014-03-16","USD","0"
"Total revenue","2014-03-17","2014-03-17","2014-03-17","USD","0"
"Total revenue","2014-03-18","2014-03-18","2014-03-18","USD","0"
"Total revenue","2014-03-19","2014-03-19","2014-03-19","USD","0"
"Total revenue","2014-03-20","2014-03-20","2014-03-20","USD","0"
"Total revenue","2014-03-21","2014-03-21","2014-03-21","USD","0"
"Total revenue","2014-03-22","2014-03-22","2014-03-22","USD","-859.09"
"Total revenue","2014-03-23","2014-03-23","2014-03-23","USD","0"
"Total revenue","2014-03-24","2014-03-24","2014-03-24","USD","0"
"Total revenue","2014-03-25","2014-03-25","2014-03-25","USD","0"
"Total revenue","2014-03-26","2014-03-26","2014-03-26","USD","0"
"Total revenue","2014-03-27","2014-03-27","2014-03-27","USD","1561.26"
"Total revenue","2014-03-28","2014-03-28","2014-03-28","USD","0"
"Total revenue","2014-03-29","2014-03-29","2014-03-29","USD","0"
"Total revenue","2014-03-30","2014-03-30","2014-03-30","USD","0"
"Total revenue","2014-03-31","2014-03-31","2014-03-31","USD","0"
"Total revenue","2014-04-01","2014-04-01","2014-04-01","USD","0"
"Total revenue","2014-04-02","2014-04-02","2014-04-02","USD","0"
"Total revenue","2014-04-03","2014-04-03","2014-04-03","USD","0"
"Total revenue","2014-04-04","2014-04-04","2014-04-04","USD","0"
"Total revenue","2014-04-05","2014-04-05","2014-04-05","USD","0"
"Total revenue","2014-04-06","2014-04-06","2014-04-06","USD","0"
"Total revenue","2014-04-07","2014-04-07","2014-04-07","USD","0"
"Total revenue","2014-04-08","2014-04-08","2014-04-08","USD","0"
"Total revenue","2014-04-09","2014-04-09","2014-04-09","USD","0"
"Total revenue","2014-04-10","2014-04-10","2014-04-10","USD","1452.12"
"Total revenue","2014-04-11","2014-04-11","2014-04-11","USD","0"
"Total revenue","2014-04-12","2014-04-12","2014-04-12","USD","0"
"Total revenue","2014-04-13","2014-04-13","2014-04-13","USD","0"
"Total revenue","2014-04-14","2014-04-14","2014-04-14","USD","0"
"Total revenue","2014-04-15","2014-04-15","2014-04-15","USD","0"
"Total revenue","2014-04-16","2014-04-16","2014-04-16","USD","0"
"Total revenue","2014-04-17","2014-04-17","2014-04-17","USD","0"
"Total revenue","2014-04-18","2014-04-18","2014-04-18","USD","0"
"Total revenue","2014-04-19","2014-04-19","2014-04-19","USD","0"
"Total revenue","2014-04-20","2014-04-20","2014-04-20","USD","0"
"Total revenue","2014-04-21","2014-04-21","2014-04-21","USD","0"
"Total revenue","2014-04-22","2014-04-22","2014-04-22","USD","0"
"Total revenue","2014-04-23","2014-04-23","2014-04-23","USD","0"
"Total revenue","2014-04-24","2014-04-24","2014-04-24","USD","1452.12"
"Total revenue","2014-04-25","2014-04-25","2014-04-25","USD","0"
"Total revenue","2014-04-26","2014-04-26","2014-04-26","USD","0"
"Total revenue","2014-04-27","2014-04-27","2014-04-27","USD","0"
"Total revenue","2014-04-28","2014-04-28","2014-04-28","USD","0"
"Total revenue","2014-04-29","2014-04-29","2014-04-29","USD","0"
"Total revenue","2014-04-30","2014-04-30","2014-04-30","USD","0"
"Total revenue","2014-05-01","2014-05-01","2014-05-01","USD","0"
"Total revenue","2014-05-02","2014-05-02","2014-05-02","USD","0"
"Total revenue","2014-05-03","2014-05-03","2014-05-03","USD","0"
"Total revenue","2014-05-04","2014-05-04","2014-05-04","USD","0"
"Total revenue","2014-05-05","2014-05-05","2014-05-05","USD","0"
"Total revenue","2014-05-06","2014-05-06","2014-05-06","USD","0"
"Total revenue","2014-05-07","2014-05-07","2014-05-07","USD","0"
"Total revenue","2014-05-08","2014-05-08","2014-05-08","USD","1452.12"
"Total revenue","2014-05-09","2014-05-09","2014-05-09","USD","0"
"Total revenue","2014-05-10","2014-05-10","2014-05-10","USD","0"
"Total revenue","2014-05-11","2014-05-11","2014-05-11","USD","0"
"Total revenue","2014-05-12","2014-05-12","2014-05-12","USD","0"
"Total revenue","2014-05-13","2014-05-13","2014-05-13","USD","0"
"Total revenue","2014-05-14","2014-05-14","2014-05-14","USD","0"
"Total revenue","2014-05-15","2014-05-15","2014-05-15","USD","0"
"Total revenue","2014-05-16","2014-05-16","2014-05-16","USD","0"
"Total revenue","2014-05-17","2014-05-17","2014-05-17","USD","0"
"Total revenue","2014-05-18","2014-05-18","2014-05-18","USD","0"
"Total revenue","2014-05-19","2014-05-19","2014-05-19","USD","0"
"Total revenue","2014-05-20","2014-05-20","2014-05-20","USD","0"
"Total revenue","2014-05-21","2014-05-21","2014-05-21","USD","0"
"Total revenue","2014-05-22","2014-05-22","2014-05-22","USD","1452.12"
"Total revenue","2014-05-23","2014-05-23","2014-05-23","USD","0"
"Total revenue","2014-05-24","2014-05-24","2014-05-24","USD","0"
"Total revenue","2014-05-25","2014-05-25","2014-05-25","USD","0"
"Total revenue","2014-05-26","2014-05-26","2014-05-26","USD","0"
"Total revenue","2014-05-27","2014-05-27","2014-05-27","USD","0"
"Total revenue","2014-05-28","2014-05-28","2014-05-28","USD","0"
"Total revenue","2014-05-29","2014-05-29","2014-05-29","USD","0"
"Total revenue","2014-05-30","2014-05-30","2014-05-30","USD","0"
"Total revenue","2014-05-31","2014-05-31","2014-05-31","USD","0"
"Total revenue","2014-06-01","2014-06-01","2014-06-01","USD","0"
"Total revenue","2014-06-02","2014-06-02","2014-06-02","USD","0"
"Total revenue","2014-06-03","2014-06-03","2014-06-03","USD","0"
"Total revenue","2014-06-04","2014-06-04","2014-06-04","USD","0"
"Total revenue","2014-06-05","2014-06-05","2014-06-05","USD","1452.12"
"Total revenue","2014-06-06","2014-06-06","2014-06-06","USD","0"
"Total revenue","2014-06-07","2014-06-07","2014-06-07","USD","0"
"Total revenue","2014-06-08","2014-06-08","2014-06-08","USD","0"
"Total revenue","2014-06-09","2014-06-09","2014-06-09","USD","0"
"Total revenue","2014-06-10","2014-06-10","2014-06-10","USD","0"
"Total revenue","2014-06-11","2014-06-11","2014-06-11","USD","0"
"Total revenue","2014-06-12","2014-06-12","2014-06-12","USD","0"
"Total revenue","2014-06-13","2014-06-13","2014-06-13","USD","0"
"Total revenue","2014-06-14","2014-06-14","2014-06-14","USD","0"
"Total revenue","2014-06-15","2014-06-15","2014-06-15","USD","0"
"Total revenue","2014-06-16","2014-06-16","2014-06-16","USD","0"
"Total revenue","2014-06-17","2014-06-17","2014-06-17","USD","0"
"Total revenue","2014-06-18","2014-06-18","2014-06-18","USD","0"
"Total revenue","2014-06-19","2014-06-19","2014-06-19","USD","1452.12"
"Total revenue","2014-06-20","2014-06-20","2014-06-20","USD","0"
"Total revenue","2014-06-21","2014-06-21","2014-06-21","USD","0"
"Total revenue","2014-06-22","2014-06-22","2014-06-22","USD","0"
"Total revenue","2014-06-23","2014-06-23","2014-06-23","USD","0"
"Total revenue","2014-06-24","2014-06-24","2014-06-24","USD","0"
"Total revenue","2014-06-25","2014-06-25","2014-06-25","USD","0"
"Total revenue","2014-06-26","2014-06-26","2014-06-26","USD","0"
